23.6013270422931071834682370536029338836669921875;31.834608788309171956143472925759851932525634765625;55.9733794890884297501543187536299228668212890625
23.6132030548431071834682370536029338836669921875;31.888876686109171956143472925759851932525634765625;55.9709277382884297501543187536299228668212890625
23.6488954498931071834682370536029338836669921875;32.051897577359171956143472925759851932525634765625;55.9635523314884297501543187536299228668212890625
23.7086649049931071834682370536029338836669921875;32.324549100759171956143472925759851932525634765625;55.9511714448884297501543187536299228668212890625
23.7930463268931071834682370536029338836669921875;32.708623861859171956143472925759851932525634765625;55.9336164359884297501543187536299228668212890625
23.9028779850931071834682370536029338836669921875;33.206910215909171956143472925759851932525634765625;55.9106211532384297501543187536299228668212890625
24.0393502541931071834682370536029338836669921875;33.823326968459171956143472925759851932525634765625;55.8818040097884297501543187536299228668212890625
24.2040809965431071834682370536029338836669921875;34.563129133409171956143472925759851932525634765625;55.8466400305884297501543187536299228668212890625
24.3992297605931071834682370536029338836669921875;35.433213928109171956143472925759851932525634765625;55.8044179958884297501543187536299228668212890625
24.6276720167431071834682370536029338836669921875;36.442576641859171956143472925759851932525634765625;55.7541740714884297501543187536299228668212890625
24.8932717136931071834682370536029338836669921875;37.603003241459171956143472925759851932525634765625;55.6945861548384297501543187536299228668212890625
25.2013250007431071834682370536029338836669921875;38.930159100409171956143472925759851932525634765625;55.6237984012884297501543187536299228668212890625
25.5593239983431071834682370536029338836669921875;40.445385848809171956143472925759851932525634765625;55.5391122921384297501543187536299228668212890625
25.9783748122431071834682370536029338836669921875;42.178871243959171956143472925759851932525634765625;55.4363982296384297501543187536299228668212890625
26.4761202729931071834682370536029338836669921875;44.175778715509171956143472925759851932525634765625;55.3088466544384297501543187536299228668212890625
27.0837493775931071834682370536029338836669921875;46.509766310609171956143472925759851932525634765625;55.1438674054884297501543187536299228668212890625
27.8673602786931071834682370536029338836669921875;49.319527559709171956143472925759851932525634765625;54.9132233574384297501543187536299228668212890625
29.0298710566431071834682370536029338836669921875;52.950350201209171956143472925759851932525634765625;54.5230373989384297501543187536299228668212890625
32.6025519787931071834682370536029338836669921875;59.074813396809171956143472925759851932525634765625;52.8742213704884297501543187536299228668212890625
38.1158791404431071834682370536029338836669921875;66.637263708459171956143472925759851932525634765625;50.1610623274384297501543187536299228668212890625
43.5284864873931071834682370536029338836669921875;74.052215316609171956143472925759851932525634765625;47.4966336832884297501543187536299228668212890625
46.7581000293431071834682370536029338836669921875;81.728508782759171956143472925759851932525634765625;46.1973042420884297501543187536299228668212890625
47.5476479728931071834682370536029338836669921875;89.027675676709171956143472925759851932525634765625;46.3640464896884297501543187536299228668212890625
48.1544978590931071834682370536029338836669921875;95.942206298359171956143472925759851932525634765625;46.6087228515384297501543187536299228668212890625
48.7285014651931071834682370536029338836669921875;102.678447654009171956143472925759851932525634765625;46.8576613728884297501543187536299228668212890625
49.2943016211931071834682370536029338836669921875;109.316721514059171956143472925759851932525634765625;47.1028906896884297501543187536299228668212890625
49.8578272353931071834682370536029338836669921875;115.893072044559171956143472925759851932525634765625;47.3439864619384297501543187536299228668212890625
50.4208746242431071834682370536029338836669921875;122.426565099809171956143472925759851932525634765625;47.5815477422384297501543187536299228668212890625
50.9840516267931071834682370536029338836669921875;128.928519561259171956143472925759851932525634765625;47.8162120365384297501543187536299228668212890625
51.5475638867931071834682370536029338836669921875;135.406225568709171956143472925759851932525634765625;48.0485041712384297501543187536299228668212890625
52.1114672962431071834682370536029338836669921875;141.864667710009171956143472925759851932525634765625;48.2788350625884297501543187536299228668212890625
52.6757597061931071834682370536029338836669921875;148.307412791009171956143472925759851932525634765625;48.5075246516384297501543187536299228668212890625
53.2404170864931071834682370536029338836669921875;154.737105863209171956143472925759851932525634765625;48.7348239888884297501543187536299228668212890625
53.8054084860931071834682370536029338836669921875;161.155765609859171956143472925759851932525634765625;48.9609324256384297501543187536299228668212890625
